0.008150
0.008150
0.007550
0.006400
0.004250
0.002750
0.002200
0.001850
0.001850
0.002000
0.002250
0.002500
0.002750
0.003000
0.003250
0.003500
0.003750
0.004000
0.004150
0.005000
0.005800
0.006350
0.005850
0.005850
0.005850
0.006350
0.005850
0.005710
0.005950
0.005730
0.005970
0.005770
0.005950
0.006000
0.006100
0.006400
0.006500
0.006800
0.007000
0.007650
0.008500
0.009300
0.009500
0.009750
0.010000
0.010150
0.010350
0.010600
0.010800
0.011150
0.011500
0.011850
0.012200
0.012500
0.012700
0.012850
0.013000
0.013200
0.013400
0.013600
0.013800
0.014000
0.014300
0.014600
0.015000
0.015400
0.015900
0.016500
0.017100
0.017500
0.017900
0.018350
0.018850
0.019550
0.020100
0.020750
0.021350
0.022000
0.022800
0.023750
0.024800
0.025900
0.027150
0.028750
0.030500
0.032200
0.034250
0.036800
0.039200
0.042000
0.045400
0.049000
0.052500
0.059000
