0.000000
0.002000
0.004000
0.006000
0.008000
0.010000
0.012000
0.014600
0.015100
0.018000
0.022900
0.027900
0.033000
0.038700
0.048000
0.058600
0.069000
0.079400
0.086900
0.089200
0.304400
0.307200
0.383200
0.502200
0.607900
0.608700
0.634800
0.646300
0.659700
0.677000
0.689800
0.708300
0.722300
0.740300
0.790300
0.818300
0.870300
0.919300
0.947300
0.997300
1.047300
1.097300
1.107300
1.117300
1.127300
1.137300
1.147300
1.157300
1.167300
1.177299
1.187299
1.197299
1.207299
1.217299
1.222299
1.227299
1.232299
1.237299
1.242299
1.247299
1.252299
1.257299
1.262299
1.267299
1.272299
1.277299
1.282299
1.287299
1.292299
1.295299
1.298299
1.301299
1.304299
1.307299
1.310300
1.313300
1.316300
1.319300
1.322300
1.325300
1.328300
1.331300
1.334300
1.337300
1.340300
1.343300
1.346300
1.349300
1.352300
1.355300
1.358300
1.361300
1.364300
1.367300
